Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0

---- Procesamiento: 2025-07-04 12:49:54 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0

---- Procesamiento: 2025-07-04 12:49:54 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0

---- Procesamiento: 2025-07-04 12:49:54 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0

---- Procesamiento: 2025-07-04 12:49:54 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0

---- Procesamiento: 2025-07-04 12:49:54 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0

---- Procesamiento: 2025-07-04 12:49:55 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0

---- Procesamiento: 2025-07-04 12:49:55 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,9,1.03,14.9,-29.17,36.68,0.76,121.1,179.21,170.77,-2.6,1013.25,0

---- Procesamiento: 2025-07-04 12:49:55 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
